22246:18207,66729,17625,53253,6187,13754,65714,68099,76185,56747
22251:81,16286,8511,3137,3718,8588,2241,3682,16404,5381
22262:6503,15921,1495,53856,3372,4949,9216,17,17567,24608
22263:616,58,654,29,542,84,8,15,518,76
22280:58,9104,616,654,162,1140,12255,285,21315,15
22286:5290,26218,26135,31609,86,3474,1413,17,289,46757
22299:25237,38234,4339
22304:24536,70193,441,7630,10792,54959,11237,13404,9055,33116
22324:
22326:2547,37390,46620,36269,49920,56364,21589,8490,61834,20912
22337:168,564,984,5480,463,719,76,17,654,2139
22346:302,654,84,58,616,29,354,1102,8,301
22354:36293,59465,57911,81353,19340,49155,29731,37110,34968,10871
22363:14470,61920,16406,11101,670,63543,8496,51021,2857,12090
22366:361,17,302,654,354,29,84,76,58,1102
22372:4051,17,698,654,2549,51669,302,729,564,2139
22373:16024,73298,38510,81589,11498,44031,8629,25385,75864,31631
22382:5303,17717,17,2588,32433,22713,41480,17054,10021,114
22388:
22392:
22399:14508,10503,8454,37068,67574,8502,55650,4755,24098,25114
22400:81,5860,731,9790,550,5767,3516,11839,3939,14059
22401:
22418:44020,4131,29626,52329,39703,72508,6263,9419,3407,13178
22426:33041,6411
22427:654,616,302,58,84,8,301,354,61,542
22430:17,302,654,616,650,861,8,224,238,554
22431:108954,28538,81877,59526,72538,80,6959,26923,21266,23754
22436:17,58,302,654,76,650,861,542,564,2124
22459:39505,19003,33777,9772,302,16505,18604,15383,13337,31515
22464:2683,1196,17,1245,302,654,616,58,155,8
22465:17,262,5767,3137,58,226,500,229,302,2241
22469:168,82222,719,1400,2153,984,8860,1528,7838,1013
22476:17,654,616,58,29,542,6,518,8,84
22477:17,654,302,58,616,29,285,650,15,76
22479:
22483:654,17,29,302,616,8,84,273,1102,138
22492:650,1913,2265,58,654,17,302,616,76,564
22493:
22497:
22501:17,866,76,654,650,616,8,302,2139,6491
22515:44175,82238,53561,5802,73254,37131,83174,24398,35419,3785
22521:
22523:65198,50601,34412,8213,302,84,12773,654,39414,236
22533:
22538:11846,2131,12456,15778,30575,187,3733,45745,7506,249
22546:84,518,17,302,1102,616,654,58,101,564
22568:393,58,17,53941,302,654,3039,57630,26291,6
22574:539,39515,14820,40770,9652,873,12508,10215,10616,52734
22575:
22579:81,3423,226,140,780,1888,7211,22597,70,2379
22580:21372,51044,56527,1360,3178,58287,85828,75000,42883,8191
22581:302,17,654,616,15,58,8,564,353,76
22583:
22586:17,616,302,654,76,58,8,542,650,564
22592:17,616,654,8,302,58,518,76,15,542
22603:17,1187,899,891,2162,48,875,1389,1057,84
22624:16465,6315,4513,1256,1002,5083,3618,1340,371,24564
22639:17,654,650,29,84,76,8,564,736,518
22675:5812,12190,41339,32197,13404,50020,89234,500,60440,40512
22681:
22682:32948,15061,17,8745,19918,6760,302,84,119,654
22685:17,302,654,616,58,29,84,542,15,245
22691:17,654,29,650,84,8,1102,542,138,289
22699:302,4239,616,58,654,55169,650,29,15,518
22703:76,17,698,616,564,70,2069,4146,58,10692
22706:89392,32884,440,7732,27378,2121,14718,32598,31060,75642
22711:5109,65145,22421,5498,17396,2301,13366,3939,9737,52422
22741:70,17,76,81,616,138,302,654,354,986
22748:17,654,58,76,650,564,8,84,542,518
22755:17,873,3704,65,947,1825,4755,441,1382,245
22759:17,302,564,70,81,616,654,84,8,226
22794:16782,15483,16165,67842,43308,23763,5457,21171,25950,28025
22799:302,654,616,58,84,29,76,8,542,1102
22800:
22806:17,18105,358,616,58,364,10534,15,245,29
22807:12039,168,62680,719,43024,1007,7838,2833,801,8676
22808:24610,24731,12722,2852,69933,33126,65725,43192,90175,45513
22823:2888,18819,1230,168,574,7544,30736,87235,54300,14161
22824:56102,50906,11503,5149,974,3162,11146,4967,430,787
22825:44779,40734,7869,1951,8020,27190,28738,59566,17720,49910
22835:17,302,58,654,616,29,84,542,650,518
22844:17,302,616,29,84,8,650,518,542,101
22850:17,787,1127,354,84,1119,6397,301,654,4275
22851:
22862:
22863:3290,225,2852,35168,67632,18289,2898,53577,35426,37164
22867:4671,12861,17486,8392,9435,5641,11855,29922,9189,862
22872:302,654,84,58,616,29,354,1102,8,301
22873:17,1102,302,654,8,101,58,518,616,354
22887:17,8,616,302,564,58,542,508,654,15
22888:17,616,58,29,84,8,650,76,15,542
22893:
22901:
22903:17,29,654,58,616,84,1476,650,1102,76
22906:52797,31914,72759,20576,13925,22641,485,5903,25877,4032
22936:8783,5357,76,1651,6117,10692,17622,45287,4146,12093
22949:3846,11584,30436,50575,48270,10683,1091,23442,35087,14010
22979:2292,18239,32616,11671,13737,21970,48914,686,17546,78050
22983:17,654,616,58,564,650,29,70,84,986
22986:
23000:535,10175,2717,1002,17,2715,3307,2028,245,76
23040:
23044:12073
23055:
23057:2917,827,1205,4991,3977,20040,2047,11242,653,1410
23073:302,654,84,58,616,29,354,1102,8,301
23099:58205,32645,16685,20356,1888,7680,4671,140,2967,1884
23110:177,11497
23111:17,302,564,654,650,616,58,736,84,866
23112:28099,3423,2967,112857,780,262,3137,17,2241,3793
23113:
23114:81,3423,2379,140,566,42780,17713,2435,7881,4588
23127:24210,30532,30911,302,690,14850,245,9814,11524,10236
23133:3514,584,17656,4797,40734,34229,23761,30967,5535,4589
23183:168,801,5480,1326,1400,661,5738,719,463,2833
23208:5008,13090,13122,875,95370,2162,16680,25921,8058,4833
23221:17,302,654,616,84,58,8,29,518,1245
23229:76,698,2139,885,16995,17,1069,564,30581,40
23234:157,3196,10541,197,5111,27070,13049,17,5627,14793
23244:17,302,654,58,616,8,29,650,84,76
23252:12968,4308,46572,11577,7940,5486,2856,73292,24065,16360
23254:9710,20913,9172,8034,5230,5720,13227,28500,13959,1857
23255:26712,33285,4194
23277:
23311:8518,30808
23323:
23335:533,3034,15718,8772,13341,51099,20442,1931,3150,5319
23340:18785,76052,20851,14715,9708,49417,1852,10142,2743,2983
23367:93316,80875,20836,12544,2583,15053,17,6651,616,1239
23382:48,875,302,1119,84,654,6450,354,736,70
23399:
23408:81,3516,21055,217,542,18912,3997,229,2727,616
23423:441,16465,5574,47652,1256,6315,371,5083,29262,1002
23433:654,29,58,616,1102,8,354,76,138,70
23448:
23452:17,302,616,29,8,84,542,354,15,518
23458:20202,2547,2092,3789,37539,38011,429,1326,1556,36553
23464:
23465:
23498:72647,9542,33012,10410,73917,2125,29075,47258,25545,3020
23508:44026,10057,26925,19524,14983,2239,4547,371,1091,2880
23514:
23542:33075,16486,20403,20091,24432
23544:1352,4755,1527,3107,2880,10041,1712,8848,12990,5624
23548:
23549:87198,2596,41237,46884,12764,13116,12519,37535,1076,476
23569:17,654,302,58,616,84,8,29,564,70
23587:7211
23595:899,17,2162,875,1119,84,354,302,70,736
23606:4755,1527,1352,10041,6601,2880,6434,23191,5624,7880
23631:4671,7088,31626,8167,2543,862,19152,6900,11855,42989
23637:17,654,616,29,58,84,650,8,1102,6
23653:4513,5083,3618,13,3506,16465,1340,16036,1875,9055
23670:
23678:58,302,616,35475,17,29,88021,89974,654,15
23686:17,302,58,518,654,616,84,76,542,564
23692:11543,8692,83825,19881,20163,2401,3850,79660,12361,21160
23699:106351,17,28082,16055,486,616,285,58,84,518
23711:
23714:17,302,654,58,616,84,650,6,861,542
23735:3241,52460,25662,77881,5744,65260,44975,4953,17646,3372
23751:76,1069,4513,698,17,8928,564,508,1002,6315
23779:654,17,302,58,29,616,61,6,542,518
23785:813,2008,1009,10687,4755,47333,27278,3468,2880,2834
23827:2241,780,3423,8511,7211,1749,22597,3137,5767,140
23828:10503,27291,13335,1609,5847,30439,4154,42440,14508,12548
23847:78808,33181,1397,4889,11146,9054,5975,14268,2510,603
23865:20892
23872:46682,67278,31223,13896,37674,5218,4417,5904,37256,56252
23895:
23907:
23919:17,947,787,302,84,654,8,616,7334,3039
23923:17,3101,1550,10,1866,155,322,4414,32135,654
23934:17,8,518,58,302,101,616,84,14328,654
23943:616,46312,4447,29473,18815,25107,8,2495,45295,17
23959:17,58,302,616,518,29,8,542,15,84
23960:17,698,302,654,564,58,616,650,361,29
23961:
23962:10898,19320,5954,33999,10408,4381,853,9514,11571,40390
23963:654,396,44336,84,58,616,363,1102,29,354
23979:
23997:168,661,984,1528,8860,801,1400,5480,56750,1326
24018:654,84,29,1102,58,70,76,301,8,736
24019:50724,18850,2646,39204,59020,3214,3159,55527,16638,70656
24056:
24060:2140,8,14636,2656,17,518,939,327,84,4613
24061:35,20576,5303,17876,37036,5069,4032,13250,30532,4210
24075:1913,6387,76,361,22614,2848,17,22856,40263,866
24083:17,302,654,616,8,508,85776,2557,518,2733
24100:17,302,654,616,58,155,8,3101,29,650
24129:7491,17191,15720,17,564,302,650,58,616,2139
24144:1326,352,4372,168,1460,2337,5738,719,226,2579
24146:616,3993,703,604,17,302,861,2748,518,11567
24155:64849,23030,5355,17414,37262,25776,39928,9407,75503,68218
24157:
24158:57974,21207,77570,59005,4575,23528,3126,23440,85297,582
24162:
24175:18261,11453,83010,21438,34733,40663,68797,16588,43565,16127
24179:2139,698,76,17,1055,57774,1873,7153,29,10464
24184:75868,34244,1539,873,1825,17,7620,342,3704,11268
24185:17,302,654,616,650,76,58,542,8,84
24199:12776,7333,28858,27255,8587,119,1606,4364,1709,124
24206:
24210:15289,5103,1790,1382,70,3309,226,55253,11145,140
24219:302,654,58,616,84,61,29,1102,289,650
24236:17,302,654,616,8,542,18076,564,76,226
24248:2265,2848,34936,10029,20808,1149,6387,35554,77590,35268
24262:7851,5398,16669,2548,33385,38729,45541,19023,30632,59800
24265:13,13814,29311,3086,9055,1875,33472,36569,5083,47550
24269:84,654,70,8,616,58,302,301,50936,354
24273:
24286:74770,62462,60267,3447,43624,31956,21877,33905,7660,1904
24309:719,168,801,984,2318,1400,5480,7994,72,760
24317:10057,26925,19524,14983,2239,4547,371,225,1091,2880
24331:
24339:
24349:289,17,58,616,8,302,654,518,84,554
24397:302,17,654,58,616,76,1102,8,736,285
24409:76,17,81,5437,16295,13677,654,226,9537,262
24413:302,654,58,616,84,29,354,650,8,2030
24418:62680,16258,43024,28894,40468,1355,21113,24645,20084,14754
24421:
24440:29180,18471,19303,12772,30691,5489,63229,8797,1405,1770
24468:5398,11612,18124,2139,26985,12165,7320,1730,7104,76
24473:225,36541,15207,65648,49767,26360,62489,16995,76,10684
24489:
24536:17,302,564,654,650,616,58,736,84,866
24558:1991,5254,86372,30438,354,378,4012,73446,3578,16846
24580:
24581:17,654,302,616,58,76,84,542,301,226
24591:
24617:3137,3309,3423,780,262,17,2241,5767,226,500
24618:168,984,463,661,1400,5480,8860,8733,801,2318
24623:
24631:97466,18102,39312,71842,60095,9371,4734,12465,12301,7770
24639:35486,17,18239,26885,73942,6491,616,76,500,8
24642:
24643:17,654,302,354,58,84,616,736,1102,29
24647:58824,3423,780,262,3137,17,2241,5767,226,500
24649:28457,45659,67001,21,18388,2061,31452,1996,45,7029
24664:
24668:61,17,654,447,146,301,131,302,6,5996
24669:54252,95350,35464,28729,3896,42440,2683,17140,15138,80161
24673:24396,24668,28395,83906,42780,7881,2435,17713,4588,15029
24695:17,654,302,58,616,29,285,650,15,76
24702:688,827,1205,10267,9531,3618,7158,4991,3977,1410
24715:60068,1119,70528,1187,22486,4299,26841,6340,5176,249
24725:
24727:19544,6261,17726,50369,30759,35016,14297,63192,56320,96442
24731:322,21621,302,51022,654,38134,616,6,17,2614
24748:17,302,616,654,58,8,542,76,518,564
24750:302,1359,654,354,6243,4275,84,947,1127,58
24775:17651,34356,47065,26382,59015,23019,21124,14071,11810,8647
24777:57087,29415,11121,48103,52930,89879,12797,46493,52197,26452
24786:1644,8011,11235,1936,508,891,4453,35482,17,1790
24793:
24804:44746,18044,14445,12128,3244,2060,7841,3231,1196,409
24805:24863,83449,58829,11009,31494,47270,53598,10391,53675,52077
24808:
24825:
24827:
24839:
24846:49643,45419,2148,41013,27218,24740,393,4986,1468,5512
24849:302,2162,654,84,875,8,1119,650,616,58
24884:8066,2028,2548,2717,535,1002,45541,76,245,17
24907:2765,87227,66472,42799,58896,8,55883,103,70058,17
24908:17,76,654,3,616,302,138,1196,34867,650
24909:17,564,654,616,302,58,8,508,84,81
24917:18321,3584,30093,26380,58287,3178,75000,42883,7375,1600
24920:17,9572,103,616,8,245,4268,654,302,2655
24943:36323,25366,18939,33502,44578,8960,36848,37961,35177,20567
24945:
24947:17,302,22934,8,654,182,10297,96025,42833,19608
24949:17,302,616,654,58,29,650,8,84,76
24962:
24965:224,182,17,650,302,616,654,58,407,8
24981:58,84,29,616,1102,8,301,650,76,866
24984:302,654,7936,10582,84,29723,967,58,16764,616
24999:
25000:654,302,616,58,29,61,650,15,354,84
25004:43024,129,2051,1007,39707,31161,21024,23305,43524,22490
25011:361,4195,866,17,29,76,302,61,654,616
25021:
25036:
25044:908,2220,947,2950,84,70,44474,8700,496,6397
25059:
25069:23559,78864,68627
25070:17,654,616,76,58,5022,8,542,650,29
25076:17,2669,616,302,650,58,76,654,8,12225
25084:17,616,302,790,654,8,58,224,518,84
25085:17,302,654,616,84,1102,518,650,354,76
25115:302,654,616,58,84,8,301,650,29,224
25118:8,17,616,58,84,302,518,1957,654,289
25127:12760,18492,53337,6575,27015,15134,7514,46031,59833,25939
25137:
25147:17,302,76,654,84,138,354,29,70,616
25153:302,654,616,84,58,29,354,8,650,76
25171:17,13302,75322,69182,302,616,654,32025,58,6669
25172:
25181:1352,10041,1527,189,4825,3107,2880,3172,6434,1712
25183:748,7894,518,5407,103,2076,84,8,6157,4598
25189:698,1208,2139,542,66697,10766,49114,117,14879,70
25212:
25228:302,654,616,29,84,650,285,8,34382,76
25236:5145,378,35494,19480,4600,48864,78016,55225,10285,21730
25251:56965,48894,11019,39616,21204,11470,1803,29161,5023,4394
25253:2265,6387,2848,22856,31633,22614,40263,76,5363,1149
25255:5658,8200,46108,38785,18913,102621,26650,14928,11007,40480
25260:76,17,40,564,616,36036,302,58,30143,81
25263:52141,16452,26249,44093,42585,12963,69190,6292,13392,14955
25280:
25283:1002,16465,3618,4513,6315,1410,1744,3506,5083,371
25291:17,654,302,29386,616,29,354,84,8,58
25296:302,654,616,58,84,518,29,542,15,361
25298:43876,16547,33272,1053,12045,2519,98259,41214,15767,229
25301:
25384:17,58,616,654,302,542,650,29,6,84
25388:6293,57884,5450,16174,6880,4755
25410:17,518,8,654,84,302,2085,138,4034,224
25412:
25430:
25441:
25448:40,40238,31350,574,4973,43930,13997,9655,890,15947
25449:
25469:17,5874,19174,157,302,654,182,58,650,616
25471:12273,31388,28033,2307,4021,40850,1842,16359,13039,13941
25513:37773,29532,39668,47327,68795,7226,13392,9101,14085,1709
25518:1173,3717,1606,4364,2140,119,736,564
25519:7056,32623,62489,31315,14993,1351,5277,21285,347,2414
25529:17,2583,84,302,931,1099,654,8,58,65
25535:
25583:361,17,302,654,354,29,84,76,58,1102
25608:
25612:34420,16397,8567,17619,87,10267,352,6644,66155,12329
25614:17145,12548,9354,28729,41323,16365,21963,10503,225
25615:59923,22812,29244,67277,20241,21416,63536,27252,74935,7831
25619:616,654,58,302,8,518,542,289,650,76
25666:17,654,29,302,236,76,138,564,6766,542
25677:
25679:698,76,56471,53172,564,40902,28225,21651,17,2139
25693:48911,2068,70,2704,1382,226,1023,508,17,375
25694:17855,3484,2717,885,29419,26966,9867,4586,6680,4425
25702:518,17,5998,616,84,302,58,654,1102,5162
25704:15773,4485,21380,2966,311,4372,22,1508,48596,42784
25716:25470,23827,13448,99896,4549,3560,1077,45419,206,2022
25719:1389,1119,84,654,302,2140,327,518,899,8
25749:19221,50976,29867,33250,18708,32713,2748,4513,703,17552
25750:840,5111,2548,3196,5554,36041,5627,7340,197,18791
25751:4498,347,26854,14648,24467,88371,7981,14237,12931,29543
25755:
25759:3601,2153,1002,168,17,1190,616,542,327,8
25771:15863,23071,236,5604,1693,1109,24554,616,7643,116
25778:
25779:70,17,76,81,616,138,302,654,354,986
25800:81,1888,3423,1749,5767,500,986,226,1884,8511
25822:
25831:1223,9594,37256,4671,7468,3955,10316,14259,1077,1468
25836:22477,20358,12518,5405,2153,168,877,1326,7838,9417
25842:97610,25196,16739,77382,24174,17783,2725,14012,27230,38474
25852:
25853:
25854:
25861:
25865:70873,25850,42431,12044,5215,18966,24620,929,8567,27027
25872:
25887:26976,26898
25919:76,698,361,4880,17,1730,500,866,1164,40
25922:2715,1002,2609,1744,1784,15992,4513,104055,76996,20096
25924:17,58,654,302,616,29,1196,8,15,32
25933:9354,33269,45813,3177,40734,3724,8454,64,7246,74297
25940:5869,17,302,58,616,861,409,542,1410,518
25947:
25951:15984,2021,66490,32294,27983,24453,2903,17660,15686,9594
25976:1730,7000,5097,35561,3568,52680,40,90800,68709,2139
25977:3107,1352,3172,4825,10041,189,23191,1712,6434,20806
25989:669,9674,30815,16965,13077,51232,24933,37112,4409,65063
25991:
25994:
26001:59189,74316,40355,63166,53154,38434,67156,16959,23183,3878
26021:17,1187,899,891,2162,48,875,1389,1057,84
26036:
26084:18105,17,58,616,5100,364,322,21440,3377,22728
26100:12861,17486,19152,203,4671,8867,11855,42989,7622,4562
26102:302,17,58,616,654,15,29,542,861,238
26108:2730
26115:
26125:12734,12332,4575,168,17527,10267,760,1326,8167,984
26146:
26147:8322,24933,9674,6856,13077,16965,38522,36432,30815,51232
26162:88598,30785,39918,52697,59845,46303,57705,36394,8999,23626
26167:8866
26173:77738,19778,32678,54062,24313,54998,2530,39492,33916,24408
26174:17,616,302,58,654,650,29,8,542,1196
26178:17,654,302,518,84,542,650,564,15,1102
26181:17,616,302,654,8,58,564,542,29,518
26197:39980,17,1295,873,11740,6329,1099,1126,378,2121
26234:2769,29891,378,39429,32641,24152,9052,1243,6063,932
26238:815,17508,22,226,24251,1957,21487,38050,14686,13424
26248:236,10075,8861,11621,10682,776,6673,4075,17064,3448
26249:
26250:
26262:48270
26263:
26288:25483,18831,18
26290:
26307:18,654,302,17123,27705,17,58,29,20581,616
26312:17,654,58,302,616,650,29,542,76,224
26325:22108,189,4755,76,3846,26641,17,79575,15802,12115
26330:17,616,302,654,58,8,542,238,650,32
26332:
26349:
26383:
26403:76849,17,616,654,302,76,58,24856,542,2139
26410:42375,5739,10446,1501,4498,2139,8226,361,1546,866
26430:4,10048,18452,43086,10305,23051,14524,9323,8574,538
26431:10503,8454,27291,33562,42440,17145,14508,21963,10404,81699
26432:302,17,654,58,616,650,29,15,542,6
26440:
26441:302,654,616,8,76,301,138,518,70,542
26442:
26453:35793,29532,39668,47327,68795,7226,13392,9101,14085,1709
26458:
26471:719,2632,5480,8733,1400,984,168,9417,5557,661
26510:
26514:616,17,302,58,654,32,542,15,364,518
26516:16387,12022,641,5381,24246,77038,12586,13840,47875,1498
26522:8322,37112,24933,19528,9674,31597,15013,6856,13077,16965
26545:31342,28632,74730,22059,23595,14505,9656,27209,81719,16501
26564:81,780,140,731,5767,550,2241,3423,3374,262
26566:302,654,84,58,616,29,354,1102,8,301
26569:654,616,17,58,302,29,650,518,861,61
26577:35991,39566,18863,17738,6379,3514,56439,5975
26586:
26602:
26610:
26612:12706,34632,48076,4145,85308,49501,15464,4959,10966,74380
26615:
26616:
26628:17,182,302,1245,650,654,616,58,29,76
26632:
26636:
26638:17,302,654,616,76,138,58,84,29,226
26639:1730,2139,10039,5097,4743,4880,3131,2194,72447,698
26641:654,58,17,302,616,542,48904,15,162,29
26689:616,58,1196,542,162,17,101,564,61,554
26691:302,654,616,84,58,8,76,650,1102,225
26707:
26728:81,217,17,58,229,616,302,3516,654,70
26732:76,302,654,226,15,616,29,564,84,508
26736:302,58,84,29,616,931,354,1102,70,3704
26746:17,226,70,76,361,1023,650,2021,84,564
26750:4,3054,12332,8167,4575,8574,15278,17527,23622,8102
26768:
26772:17,1410,70,302,1023,1382,76,1471,262,508
26779:157,27070,3196,197,3291,8069,5111,17,10541,14793
26783:17,873,1539,1825,3704,947,710,70,508,302
26816:78375,21008,16124,22817,30137,39528,13392,25317,13366,35229
26831:48,1187,17,49123,1099,32294,15770,2162,1402,14514
26834:13398,2100,16050,2717,219,26985,19872,45123,80125,7851
26842:76780,16876,6286,656,76,40888,65579,30861,74403,6026
26844:7062,10648,76,168,17186,719,1400,2139,19087,23622
26845:
26856:
26867:
26882:
26909:373,9844,22182,5477,24794,12518,30948,70024,57528,28641
26919:84,302,8,542,46839,55607,1102,616,518,654
26946:15921,1495,8,84,19871,17,8660,26460,302,18139
26949:
26956:17,654,302,58,29,354,84,15,101,518
26960:1913,302,654,76,361,866,616,70,61,84
26968:302,654,616,58,84,8,650,29,62,138
26969:5122,32005,4547,50069,1256,46994,8836,10220,6315,371
26971:168,7838,661,984,10267,72,801,2318,4103,7225
26972:81,2967,3423,226,425,698,17,76,1888,348
26995:46080,7153,3348
27006:34453,22114,62002,1645,1720,5617,2068,1790
